device_id,lat,lon,utc_timestamp
76582,52.54065210000001,13.262062699999998,1610143308000
50839,52.57086139999999,13.498211800000002,1610061542000
9613,52.5966191,13.3649035,1610091839000
10960,52.634507299999996,13.4989405,1610139655000
46489,52.60958,13.524429999999999,1609996344000
4674,52.54874760000001,13.581111100000001,1610104570000
13426,52.61979,13.229410000000001,1610066359000
83445,52.541842,13.349037,1610081569000
2219,52.42052,13.44885,1610134092000
53114,52.614380000000004,13.197989999999999,1610085965000
10995,52.578998999999996,13.3258,1610101560000
1474,52.329731,13.399023999999999,1610124431000
8814,52.558640000000004,13.419279999999999,1610092021000
4149,52.5088214,13.3181255,1610112772000
105417,52.5583,13.3826,1610132257000
63621,52.553419999999996,13.577129999999999,1610031559000
48503,52.5204735,13.4741647,1610053253000
104148,52.4619,13.538,1610047948000
91430,52.5174678,13.200068700000001,1610093713000
395,52.50916700000001,13.519501000000002,1610093776000
5205,52.50466,13.50791,1610117134000
76025,52.4937566,13.618310500000002,1610112714000
2980,52.510404799999996,13.4585638,1610073282000
1426,52.532004500000006,13.601033300000001,1610125686000
11178,52.40914,13.41368,1610102316000
48172,52.4381181,13.4003783,1609999201000
4016,52.5265826,13.201167000000002,1610065323000
47997,52.478699,13.326023000000001,1610010166000
47433,52.497494999999994,13.381848999999999,1610047087000
2919,52.66076089999999,13.370033900000001,1610110384000
6163,52.474052,13.300892000000001,1610106766000
45524,52.539114100000006,13.424657999999999,1610003581000
5213,52.5321,13.4012,1610116152000
83191,52.56551999999999,13.327685999999998,1610004934000
3833,52.54809100000001,13.205882999999998,1610141773000
12470,52.546347600000004,13.571968099999998,1610119175000
13281,52.5612069,13.4092546,1610129349000
13440,52.40574,13.544989999999999,1610065821000
46841,52.65996,13.25973,1610030312000
53581,52.55243000000001,13.5722,1610106985000
7850,52.672208,13.5743693,1610131143000
11018,52.572818999999996,13.4209941,1610076194000
13086,52.6142622,13.2451706,1610097151000
105645,52.64668,13.378589999999999,1610127825000
8251,52.499734,13.323383999999999,1610137094000
11023,52.5281265,13.4253997,1610100563000
5258,52.5500718,13.576708800000002,1610113133000
105483,52.4619,13.538,1610113426000
48424,52.6425767,13.5333492,1610013720000
1392,52.529485,13.594816,1610122423000
5800,52.647488,13.569196,1610095689000
4705,52.7449715,13.414234699999998,1610083582000
13327,52.43814329999999,13.2715167,1610115839000
12105,52.539159999999995,13.560260000000001,1610130326000
45631,52.40913629999999,13.4039798,1610036581000
12610,52.616195499999996,13.423260800000001,1610085621000
3930,52.64577439999999,13.3711685,1610064318000
4659,52.361945399999996,13.4069074,1610122442000
13336,52.460359999999994,13.433539999999999,1610068948000
7191,52.486326399999996,13.343910000000001,1610120814000
63605,52.48027,13.443179999999998,1609979710000
98640,52.528319999999994,13.337679999999999,1610116943000
48161,52.501229,13.4451082,1610038563000
10761,52.493951,13.315883,1610085556000
839,52.70131529999999,13.441442499999999,1610120084000
52107,52.60369059999999,13.4324394,1610113709000
54328,52.534119999999994,13.26805,1610108396000
12611,52.686910600000004,13.2843384,1610143713000
11933,52.6675632,13.3835465,1610126700000
1605,52.5087299,13.613288,1610087939000
13270,52.3835422,13.214706,1610071082000
3116,52.563089100000006,13.208913,1610130361000
50727,52.5421537,13.3711201,1610038937000
11464,52.4578777,13.327117699999999,1610135381000
83698,52.4212,13.2765,1610141526000
5377,52.521081,13.290025,1610140612000
10544,52.5124443,13.4513385,1610120966000
46487,52.5325196,13.6066666,1609996216000
98092,52.6363,13.376,1610023670000
5187,52.533,13.627970000000001,1610088170000
99359,52.648456,13.515687,1610089249000
