device_id,lat,lon,utc_timestamp
39526,52.5191,13.43366,1611002752000
48910,52.60748,13.300170000000001,1610948275000
37933,52.419214000000004,13.319757999999998,1610966171000
60582,52.58023000000001,13.28861,1611013849000
47095,52.4517471,13.480009599999999,1610998252000
37732,52.51976,13.385879999999998,1610960083000
97583,52.4771,13.4372,1610978071000
163297,52.55406609999999,13.4754459,1610971466000
38499,52.5906062,13.3708635,1610983037000
38771,52.494156000000004,13.344542,1610949261000
34789,52.524390000000004,13.194475,1610988726000
45583,52.39070200000001,13.424798000000001,1611010014000
72368,52.5102412,13.3942309,1610944024000
33617,52.5362505,13.524861600000001,1610982682000
32594,52.440884,13.564074,1610980988000
110055,52.53783000000001,13.5569,1610956292000
42057,52.683564600000004,13.438409,1610986303000
40647,52.3968633,13.4217293,1610985215000
40184,52.5373998,13.5577182,1610996881000
37671,52.411595,13.376660000000001,1610942688000
159409,52.63168,13.48156,1610976905000
34438,52.44589000000001,13.50865,1610965704000
33027,52.503662,13.472764999999999,1610988351000
38312,52.64085229999999,13.4898573,1611004048000
47471,52.511464000000004,13.563568,1610960886000
128299,52.53276460000001,13.411926199999998,1610989972000
72648,52.477157999999996,13.426195000000002,1610992408000
43485,52.485528,13.3868981,1610948771000
61964,52.51181999999999,13.29599,1610994366000
35248,52.4803452,13.524215400000001,1610963145000
47867,52.594030000000004,13.44171,1610982260000
89124,52.5869687,13.5864546,1610993424000
38990,52.48864620000001,13.442222899999999,1610934806000
156211,52.5571644,13.442264499999999,1610960792000
111066,52.69752149999999,13.550116300000001,1610991893000
39565,52.4431321,13.3762994,1610967043000
40664,52.614760200000006,13.2172296,1610976360000
42709,52.4003966,13.5252076,1610996084000
45329,52.54452,13.42133,1610973337000
44889,52.4303166,13.3270741,1610973533000
32754,52.4686519,13.4417614,1610978999000
39337,52.6713228,13.547484099999998,1611001358000
135728,52.4608,13.565999999999999,1610976348000
32594,52.452024,13.57334,1610980457000
32817,52.52610960000001,13.3682733,1610967800000
42868,52.51634720000001,13.4190381,1610980032000
33656,52.5254614,13.3422041,1610972838000
38581,52.38969,13.49566,1610966338000
34083,52.4572,13.44697,1610974757000
48661,52.613424,13.201706,1610991793000
42400,52.43233299999999,13.277261900000001,1610944476000
44659,52.59090790000001,13.304325,1610996726000
46751,52.45502,13.54066,1610944511000
103364,52.483398,13.441206,1610929187000
35561,52.569516,13.326815,1610957832000
81057,52.5586,13.515360000000001,1610956730000
45042,52.666959,13.28321,1610952072000
47029,52.4822431,13.424029500000001,1610977813000
48900,52.497069999999994,13.56664,1610945420000
