device_id,lat,lon,utc_timestamp
42116,52.44515,13.3169,1609954834000
61951,52.47549,13.443079999999998,1609904524000
42309,52.54241999999999,13.3438046,1609972248000
47259,52.545345999999995,13.361094,1609936284000
75482,52.45275,13.36181,1610036573000
333,52.5616,13.359801999999998,1610032780000
45451,52.42605,13.248220000000002,1609953158000
2262,52.58515129999999,13.366394699999999,1610061293000
1082,52.516082499999996,13.6007225,1610046772000
45434,52.542442,13.369957000000001,1609967406000
43972,52.50914,13.43259,1609931181000
47138,52.4541524,13.4327564,1609933486000
41574,52.56084,13.3809,1609899968000
3168,52.47165250000001,13.314458800000002,1610011443000
6263,52.490283999999996,13.394167999999999,1610042848000
42846,52.48933,13.38848,1609924087000
48786,52.3814989,13.4076723,1609902425000
44866,52.498188,13.523175,1609933397000
45672,52.59539,13.33525,1609891469000
62345,52.39524,13.245429999999999,1609918088000
2700,52.51623000000001,13.40368,1610006912000
7005,52.38691,13.4052,1610002505000
44157,52.51668000000001,13.316510000000001,1609920629000
49754,52.509784700000004,13.5231161,1609929082000
40950,52.6481923,13.548147400000001,1609951083000
4267,52.48901,13.33859,1610016567000
5162,52.46722,13.4515,1610028252000
44400,52.66166510000001,13.277540599999998,1609899998000
43979,52.48714200000001,13.312197,1609956871000
45911,52.5659649,13.5177625,1609904254000
46534,52.57,13.503557,1609933880000
42104,52.523320700000006,13.484458499999999,1609954378000
74839,52.476066599999996,13.365086800000002,1609999131000
52107,52.5577721,13.479096400000001,1610008118000
4164,52.29283,13.42944,1610040543000
1277,52.395647,13.386429699999999,1610025309000
47379,52.546130700000006,13.5986285,1609935278000
52107,52.61387239999999,13.441750500000001,1610023718000
43347,52.514672399999995,13.430701699999998,1609928732000
4202,52.5395845,13.488106400000001,1609992002000
43583,52.5559772,13.3458452,1609921043000
939,52.57056600000001,13.502629,1610012692000
5043,52.518803299999995,13.3008033,1610038956000
2612,52.6004686,13.3721809,1610003721000
91547,52.5588427,13.3725747,1610016573000
40858,52.516980000000004,13.5824133,1609920466000
5518,52.475198999999996,13.541117000000002,1610047005000
882,52.5337676,13.169987900000002,1610017881000
41536,52.4188164,13.398931099999999,1609945668000
46444,52.62132800000001,13.4792494,1609950953000
4709,52.39372,13.27944,1610043540000
5615,52.602569700000004,13.611447,1610010557000
43437,52.55766,13.433779999999999,1609940736000
48661,52.613378000000004,13.201746,1609967814000
46681,52.336913,13.398598999999999,1609941561000
74106,52.49504,13.61251,1609963934000
50792,52.5093,13.58797,1609960122000
61729,52.48811600000001,13.422737,1609950655000
45215,52.5486313,13.5731995,1609892801000
2252,52.6015613,13.364348000000001,1610023142000
3894,52.40338,13.4104,1610046925000
1740,52.44529470000001,13.376239800000002,1610022048000
333,52.5616,13.359801999999998,1610029747000
7303,52.512754099999995,13.3147582,1610008904000
83057,52.557430000000004,13.43491,1609928877000
49491,52.57504300000001,13.5079365,1609964773000
42827,52.46779,13.4909,1609917671000
40328,52.55661479999999,13.5667673,1609949153000
45620,52.44566999999999,13.45389,1609947755000
4253,52.405709,13.327089,1610036255000
44738,52.523658999999995,13.438835000000001,1609952428000
40861,52.51606999999999,13.313220000000001,1609917676000
96825,52.537963500000004,13.217287300000002,1609970237000
2169,52.51256,13.597629999999999,1610030342000
47056,52.44265060000001,13.271407199999999,1609960742000
48210,52.5639574,13.520458800000002,1609936324000
1077,52.5207923,13.165858600000002,1610000911000
3977,52.6069841,13.478675099999998,1610059348000
1318,52.51798,13.463460000000001,1610036757000
50837,52.5330652,13.1980691,1609966499000
